Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2024/02/23 20:49,HSBC,9002,Chase,5531,9693.27,USD,9693.27,USD,Credit Card,1
2024/03/01 19:37,Chase,8348,BNP,6639,8215.71,USD,8215.71,USD,Credit Card,0
2024/02/29 09:39,Chase,8534,Barclays,9308,7546.6,USD,7546.6,USD,ACH,0
2024/02/02 21:43,Chase,1450,Barclays,6534,7458.22,GBP,7458.22,GBP,Wire,0
2024/03/27 20:30,Deutsche,7283,Barclays,4823,8664.07,USD,8664.07,USD,Credit Card,0
2024/03/18 20:46,HSBC,3580,HSBC,8033,2718.16,USD,2718.16,USD,Wire,0
2024/03/12 16:04,Deutsche,3462,HSBC,2813,7603.63,USD,7603.63,USD,Credit Card,0
2024/02/23 04:50,HSBC,6488,UBS,3055,8019.17,USD,8019.17,USD,Credit Card,0
2024/02/03 16:02,BNP,3850,Citibank,3186,4877.76,USD,4877.76,USD,Wire,0
2024/02/10 21:59,Wells,6472,Wells,3385,3252.94,USD,3252.94,USD,Credit Card,0
2024/02/26 03:51,Chase,5773,BNP,1715,4337.35,GBP,4337.35,GBP,Wire,0
2024/01/01 17:44,HSBC,8159,Citibank,6425,2943.41,EUR,2943.41,EUR,Wire,0
2024/02/27 05:33,Chase,9001,Chase,3964,5720.59,USD,5720.59,USD,Credit Card,1
2024/02/11 02:12,Wells,2900,Chase,9295,6417.35,USD,6417.35,USD,ACH,0
2024/02/28 04:23,Citibank,6040,Chase,8574,1050.08,USD,1050.08,USD,Cheque,0
2024/03/13 21:05,HSBC,3964,Chase,2348,7130.82,USD,7130.82,USD,Wire,0
2024/01/16 17:42,Deutsche,9026,Barclays,1125,6837.03,EUR,6837.03,EUR,Wire,0
2024/01/08 17:14,HSBC,2686,Deutsche,8813,4181.71,USD,4181.71,USD,Wire,0
2024/02/24 09:45,BNP,8522,Deutsche,1134,4207.99,EUR,4207.99,EUR,Credit Card,0
2024/02/14 05:50,Chase,2602,UBS,5505,4974.9,GBP,4974.9,GBP,Wire,0
2024/01/23 10:44,UBS,3541,UBS,2401,5154.19,EUR,5154.19,EUR,Bitcoin,0
2024/02/03 03:43,Chase,5265,Deutsche,1506,6871.03,USD,6871.03,USD,Wire,0
2024/02/05 15:02,HSBC,2273,Barclays,2783,2488.9,EUR,2488.9,EUR,Wire,0
2024/02/10 11:54,HSBC,6306,Barclays,3114,6925.13,USD,6925.13,USD,Cheque,0
2024/01/03 17:38,Wells,8895,BNP,8115,6562.16,EUR,6562.16,EUR,ACH,0
2024/01/02 21:39,BNP,1209,HSBC,4444,5528.88,USD,5528.88,USD,Wire,0
2024/03/30 14:27,BNP,9611,Barclays,4234,7250.6,USD,7250.6,USD,ACH,0
2024/02/27 18:37,Citibank,3088,Citibank,1182,8589.5,EUR,8589.5,EUR,ACH,0
2024/02/21 08:37,BNP,2627,UBS,9825,2696.13,USD,2696.13,USD,ACH,0
2024/03/08 06:30,Citibank,6018,Citibank,1243,2372.23,USD,2372.23,USD,Credit Card,0
2024/01/15 18:25,Citibank,6969,HSBC,5519,11249.63,USD,11249.63,USD,Cash,0
2024/02/18 06:50,Barclays,6045,UBS,9343,1933.74,USD,1933.74,USD,Credit Card,0
2024/01/06 10:39,Chase,6302,HSBC,2499,3058.95,USD,3058.95,USD,Wire,0
2024/01/10 16:57,Barclays,6301,HSBC,4769,4482.43,EUR,4482.43,EUR,Cheque,0
2024/02/12 19:04,Deutsche,6931,Citibank,9014,240.63,USD,240.63,USD,Wire,0
2024/02/21 04:51,Citibank,7592,Citibank,2945,6021.87,USD,6021.87,USD,ACH,0
2024/02/24 12:53,HSBC,9002,Deutsche,3895,13520.16,USD,13520.16,USD,ACH,1
2024/03/05 21:44,Barclays,5060,HSBC,1187,6246.26,USD,6246.26,USD,Wire,0
2024/01/07 18:00,BNP,3627,Barclays,4042,3742.28,GBP,3742.28,GBP,ACH,0
2024/02/11 03:32,Wells,9146,Citibank,6957,10164.73,USD,10164.73,USD,Wire,0
2024/01/26 11:20,HSBC,6641,Citibank,3780,50.0,USD,50.0,USD,ACH,0
2024/01/12 13:10,HSBC,8576,Wells,6329,477.56,USD,477.56,USD,Wire,0
2024/03/20 14:03,HSBC,5518,Chase,1220,3164.59,USD,3164.59,USD,Bitcoin,0
2024/03/01 04:25,UBS,4327,Barclays,8001,2478.63,USD,2478.63,USD,ACH,1
2024/01/12 17:13,UBS,3637,Barclays,7048,11689.39,EUR,11689.39,EUR,Cheque,0
2024/03/25 09:33,BNP,8756,Wells,2845,50.0,GBP,50.0,GBP,Wire,0
2024/03/13 15:58,UBS,1646,Citibank,8585,7202.67,USD,7202.67,USD,Wire,0
2024/01/30 11:03,Wells,3126,HSBC,3235,1696.23,USD,1696.23,USD,ACH,0
2024/02/07 21:59,Wells,9440,Wells,9317,5656.46,USD,5656.46,USD,ACH,0
2024/03/05 15:47,Barclays,1269,Chase,9465,8078.22,GBP,8078.22,GBP,Wire,0
2024/03/15 20:30,HSBC,9124,Deutsche,8453,4114.16,USD,4114.16,USD,Cheque,0
2024/01/20 11:34,Chase,8378,BNP,4553,6120.32,USD,6120.32,USD,ACH,0
2024/02/23 03:56,Wells,6109,Citibank,2272,5022.15,USD,5022.15,USD,ACH,0
2024/01/20 10:07,BNP,7004,HSBC,7005,35482.96,USD,35482.96,USD,Wire,1
2024/03/25 21:26,Citibank,4755,Chase,6512,7564.02,EUR,7564.02,EUR,Wire,0
2024/02/25 08:08,BNP,7548,Chase,7921,8351.32,USD,8351.32,USD,Credit Card,0
2024/03/18 01:42,HSBC,7010,Chase,7008,20830.35,USD,20830.35,USD,Wire,1
2024/01/20 13:56,Citibank,4639,BNP,8910,4033.93,USD,4033.93,USD,Wire,0
2024/02/09 05:27,BNP,2376,Chase,1061,6384.66,USD,6384.66,USD,Wire,0
2024/03/28 16:26,UBS,7258,Barclays,5783,7133.45,USD,7133.45,USD,Credit Card,0
2024/01/29 21:42,Citibank,9104,Barclays,1174,1244.44,EUR,1244.44,EUR,Wire,0
2024/01/12 14:39,Barclays,3522,HSBC,2896,9499.48,EUR,9499.48,EUR,ACH,0
2024/01/13 06:09,Chase,7691,BNP,7978,6690.2,USD,6690.2,USD,Cheque,0
2024/01/05 00:28,UBS,2698,Barclays,4900,5308.07,USD,5308.07,USD,ACH,0
2024/01/05 10:56,Citibank,9011,Barclays,2680,2072.48,USD,2072.48,USD,ACH,0
2024/03/11 06:48,BNP,2023,Deutsche,4199,3334.32,USD,3334.32,USD,Cheque,0
2024/01/23 05:32,Wells,4828,BNP,3874,2132.35,USD,2132.35,USD,Wire,0
2024/01/14 20:40,BNP,2654,HSBC,5203,3312.89,GBP,3312.89,GBP,Cheque,0
2024/02/14 13:29,HSBC,6212,Chase,1294,50.0,GBP,50.0,GBP,Cheque,0
2024/03/02 16:56,Wells,7500,BNP,8645,4475.21,USD,4475.21,USD,Wire,0
2024/03/13 22:07,Deutsche,1687,Chase,6172,50.0,USD,50.0,USD,ACH,0
2024/01/17 03:24,HSBC,1907,BNP,3094,4295.15,USD,4295.15,USD,Bitcoin,0
2024/03/02 19:37,Barclays,9034,Wells,7313,9119.52,USD,9119.52,USD,Wire,0
2024/03/29 21:01,Citibank,5627,Chase,1644,1748.31,GBP,1748.31,GBP,Wire,0
2024/02/11 15:52,Deutsche,7299,Citibank,5634,7604.2,USD,7604.2,USD,ACH,0
2024/01/20 12:32,Citibank,4675,BNP,2085,5072.23,USD,5072.23,USD,Wire,0
2024/02/29 08:31,Deutsche,7023,Citibank,4576,4141.06,USD,4141.06,USD,ACH,0
2024/01/31 21:08,UBS,4030,Deutsche,8002,6177.74,USD,6177.74,USD,ACH,1
2024/02/24 01:52,Barclays,5708,Wells,8047,4856.85,GBP,4856.85,GBP,Wire,0
2024/03/10 07:42,Citibank,7180,Citibank,5683,6247.0,USD,6247.0,USD,Wire,0
2024/03/22 00:19,Citibank,7328,UBS,8438,8021.9,USD,8021.9,USD,Cash,0
2024/02/07 19:29,BNP,3303,Deutsche,9240,4802.51,USD,4802.51,USD,Cheque,0
2024/02/22 02:44,Deutsche,1986,Citibank,3289,5946.03,USD,5946.03,USD,Wire,0
2024/02/10 22:29,Barclays,9196,Chase,3253,10433.8,USD,10433.8,USD,Wire,0
2024/02/08 20:52,HSBC,5757,UBS,4394,6007.54,EUR,6007.54,EUR,Cheque,0
2024/03/06 11:59,HSBC,8146,BNP,1008,3177.41,USD,3177.41,USD,ACH,0
2024/01/08 05:30,Deutsche,8703,UBS,5923,5921.33,USD,5921.33,USD,Bitcoin,0
2024/01/02 19:10,Deutsche,7817,Barclays,4750,7486.13,USD,7486.13,USD,Credit Card,0
2024/01/26 00:55,HSBC,2360,Barclays,5092,5157.84,EUR,5157.84,EUR,Wire,0
2024/02/02 08:03,BNP,4741,Citibank,5400,50.0,GBP,50.0,GBP,Wire,0
2024/02/24 17:47,Deutsche,5964,Wells,3127,7283.45,EUR,7283.45,EUR,Wire,0
2024/01/05 14:20,Citibank,4405,Barclays,3773,7183.36,USD,7183.36,USD,Wire,0
2024/03/17 10:11,Citibank,5591,Barclays,7087,7155.04,GBP,7155.04,GBP,Wire,0
2024/03/06 01:48,Citibank,9872,Deutsche,8575,9419.67,USD,9419.67,USD,ACH,0
2024/02/15 21:07,HSBC,5208,Wells,9702,3075.1,USD,3075.1,USD,ACH,0
2024/02/06 09:43,HSBC,6565,Chase,8871,50.0,USD,50.0,USD,ACH,0
2024/01/04 04:48,Wells,2030,Citibank,6126,9250.83,USD,9250.83,USD,Cheque,0
2024/02/05 18:55,Wells,2157,Deutsche,5511,7391.82,USD,7391.82,USD,Wire,0
2024/02/20 15:23,Wells,1646,Citibank,8003,8870.09,USD,8870.09,USD,Cash,1
2024/03/01 01:25,Barclays,5032,BNP,6836,8027.34,USD,8027.34,USD,Wire,0
2024/01/01 06:43,Citibank,7115,UBS,9841,12710.97,USD,12710.97,USD,Wire,0
2024/01/09 01:52,HSBC,5346,Deutsche,1841,6920.91,USD,6920.91,USD,ACH,0
2024/03/24 12:38,HSBC,2201,UBS,2419,3856.53,USD,3856.53,USD,Wire,0
2024/03/07 03:10,Deutsche,4150,UBS,5155,7549.01,EUR,7549.01,EUR,Wire,0
2024/02/05 15:00,HSBC,1066,Wells,2987,3017.97,EUR,3017.97,EUR,ACH,0
2024/03/19 19:38,Barclays,4908,UBS,4544,8440.56,USD,8440.56,USD,Wire,0
2024/02/01 03:22,Wells,4335,HSBC,1151,6473.16,USD,6473.16,USD,Credit Card,0
2024/02/25 01:07,HSBC,1554,UBS,8651,5140.93,USD,5140.93,USD,ACH,0
2024/02/26 08:08,HSBC,5925,UBS,3729,4985.51,EUR,4985.51,EUR,ACH,0
2024/02/17 09:50,Deutsche,9686,Deutsche,5516,5132.57,GBP,5132.57,GBP,Wire,0
2024/03/05 06:06,Deutsche,9701,UBS,6138,5323.06,EUR,5323.06,EUR,Wire,0
2024/03/05 06:27,Deutsche,8440,Citibank,3037,8394.27,EUR,8394.27,EUR,Bitcoin,0
2024/03/18 02:30,Barclays,8525,Deutsche,7968,14624.48,USD,14624.48,USD,Wire,0
2024/03/15 08:07,Citibank,4432,BNP,9739,5397.56,EUR,5397.56,EUR,ACH,0
2024/01/26 16:21,Deutsche,4778,Deutsche,6702,3612.25,USD,3612.25,USD,Wire,0
2024/02/11 00:06,Chase,4512,HSBC,1520,466.33,USD,466.33,USD,ACH,0
2024/01/30 07:42,Deutsche,4765,HSBC,4130,50.0,USD,50.0,USD,Wire,0
2024/01/26 21:07,Citibank,5373,Chase,5377,3322.29,USD,3322.29,USD,ACH,0
2024/03/28 20:27,Barclays,5648,UBS,9854,12780.64,USD,12780.64,USD,Cheque,0
2024/01/07 06:28,Wells,8200,UBS,1578,7921.22,EUR,7921.22,EUR,Credit Card,0
2024/03/18 20:42,Wells,7050,Citibank,8206,5491.17,EUR,5491.17,EUR,ACH,0
2024/03/29 19:20,UBS,5692,Citibank,8559,2877.43,USD,2877.43,USD,Cheque,0
2024/01/29 15:24,UBS,1587,BNP,2610,4530.38,GBP,4530.38,GBP,ACH,0
2024/02/04 21:39,Chase,5269,BNP,8289,3072.72,GBP,3072.72,GBP,Wire,0
2024/01/16 20:26,Barclays,9961,Wells,6522,4698.47,USD,4698.47,USD,ACH,0
2024/01/24 16:14,UBS,4636,BNP,5865,7712.19,USD,7712.19,USD,Cheque,0
2024/03/06 23:36,Chase,2900,Deutsche,4906,8974.21,USD,8974.21,USD,ACH,0
2024/01/25 05:09,Deutsche,8948,HSBC,6718,7405.39,EUR,7405.39,EUR,ACH,0
2024/02/12 06:51,HSBC,3558,Citibank,3870,10290.48,GBP,10290.48,GBP,Wire,0
2024/01/01 05:02,Wells,1727,Chase,2960,11817.98,GBP,11817.98,GBP,Wire,0
2024/01/28 09:44,Deutsche,1657,Citibank,7217,8394.16,GBP,8394.16,GBP,Cheque,0
2024/02/11 08:15,Wells,4741,BNP,1183,6803.31,USD,6803.31,USD,ACH,0
2024/03/26 12:56,Chase,6275,Chase,1105,4586.87,USD,4586.87,USD,ACH,0
2024/01/28 02:20,Deutsche,4658,HSBC,4688,1627.58,USD,1627.58,USD,ACH,0
2024/03/23 03:07,UBS,3832,Citibank,5479,6756.46,EUR,6756.46,EUR,Wire,0
2024/01/04 04:05,Chase,2488,Deutsche,6796,7832.97,GBP,7832.97,GBP,ACH,0
2024/03/08 11:32,Deutsche,1525,HSBC,9446,5941.9,USD,5941.9,USD,ACH,0
2024/01/04 04:49,Chase,6712,Citibank,3846,3744.84,USD,3744.84,USD,Wire,0
2024/03/13 14:33,Deutsche,7607,Deutsche,1661,3868.29,USD,3868.29,USD,ACH,0
2024/02/29 16:51,BNP,5552,HSBC,6352,7545.22,USD,7545.22,USD,Wire,0
2024/02/17 08:10,Chase,5135,UBS,6880,10726.37,GBP,10726.37,GBP,Credit Card,0
2024/03/31 12:39,Wells,9723,Citibank,4746,3638.42,USD,3638.42,USD,ACH,0
2024/01/02 20:54,UBS,5024,Chase,9462,6676.39,USD,6676.39,USD,Wire,0
2024/02/24 21:52,Citibank,9933,Barclays,6880,5015.97,USD,5015.97,USD,Wire,0
2024/03/13 13:45,Citibank,9431,Chase,6507,1989.56,GBP,1989.56,GBP,Wire,0
2024/02/07 03:24,UBS,2005,Barclays,2935,3493.62,USD,3493.62,USD,Credit Card,0
2024/02/27 12:53,Barclays,9619,HSBC,3908,10676.51,EUR,10676.51,EUR,Credit Card,0
2024/02/25 02:27,Barclays,3603,Barclays,8005,4456.22,USD,4456.22,USD,ACH,1
2024/03/18 02:41,Wells,8157,Deutsche,3785,8823.77,USD,8823.77,USD,Bitcoin,0
2024/03/20 23:12,Deutsche,2900,Barclays,2383,4034.38,USD,4034.38,USD,Cheque,0
2024/02/26 02:40,Chase,2740,Wells,6949,4213.06,USD,4213.06,USD,ACH,0
2024/02/03 03:55,BNP,1659,Wells,4083,3647.0,USD,3647.0,USD,Cheque,0
2024/01/07 12:51,Chase,4624,UBS,7517,4974.05,EUR,4974.05,EUR,ACH,0
2024/03/24 06:59,BNP,5657,HSBC,9188,6984.44,USD,6984.44,USD,Wire,0
2024/01/06 22:18,Wells,2003,Citibank,8099,5510.14,USD,5510.14,USD,Wire,0
2024/02/10 01:08,Citibank,8812,Barclays,7160,2669.75,USD,2669.75,USD,Wire,0
2024/01/13 04:51,UBS,3858,Deutsche,5663,11603.31,GBP,11603.31,GBP,Cheque,0
2024/01/10 22:40,Chase,2726,Wells,3370,10741.36,USD,10741.36,USD,ACH,0
2024/03/12 11:48,HSBC,7009,HSBC,7010,34237.01,USD,34237.01,USD,Wire,1
2024/03/27 17:16,Citibank,2290,UBS,3847,5197.92,USD,5197.92,USD,ACH,0
2024/03/07 20:37,BNP,9774,HSBC,2545,4935.96,USD,4935.96,USD,Wire,0
2024/03/25 04:03,Citibank,2772,Deutsche,8139,50.0,EUR,50.0,EUR,ACH,0
2024/02/26 21:37,UBS,6145,Barclays,8005,5471.0,USD,5471.0,USD,ACH,1
2024/01/17 04:23,UBS,9631,HSBC,6242,50.0,GBP,50.0,GBP,ACH,0
2024/02/11 09:15,UBS,4710,Citibank,7781,50.0,USD,50.0,USD,Credit Card,0
2024/03/29 13:40,Chase,1626,Chase,1157,9146.98,USD,9146.98,USD,Cheque,0
2024/03/22 05:58,Deutsche,7012,Deutsche,7013,14768.7,USD,14768.7,USD,Wire,1
2024/03/26 18:40,Chase,9978,UBS,2178,3401.79,USD,3401.79,USD,Credit Card,0
2024/02/11 22:18,Barclays,4503,Deutsche,4887,7084.07,USD,7084.07,USD,ACH,0
2024/01/16 22:57,Barclays,5349,Deutsche,3842,8978.39,USD,8978.39,USD,Cheque,0
2024/03/28 15:38,Barclays,5777,Wells,6107,7342.79,USD,7342.79,USD,Wire,0
2024/01/23 22:10,HSBC,8316,Chase,4653,5410.1,USD,5410.1,USD,Wire,0
2024/02/04 21:58,BNP,5078,Wells,7408,2315.74,EUR,2315.74,EUR,ACH,0
2024/02/01 09:02,HSBC,1223,Deutsche,8002,6265.56,USD,6265.56,USD,Cash,1
2024/01/29 00:02,Chase,9458,Citibank,8710,7687.34,GBP,7687.34,GBP,ACH,0
2024/01/06 11:40,UBS,9301,Barclays,9403,4750.0,EUR,4750.0,EUR,Bitcoin,0
2024/02/20 10:47,HSBC,6812,Barclays,2618,9456.56,USD,9456.56,USD,Credit Card,0
2024/03/30 21:12,UBS,3799,UBS,6021,1745.12,EUR,1745.12,EUR,ACH,0
2024/02/10 23:47,HSBC,2866,Deutsche,9763,4286.95,USD,4286.95,USD,Cheque,0
2024/01/07 07:11,BNP,9166,UBS,7184,3427.45,EUR,3427.45,EUR,Wire,0
2024/01/19 00:00,Citibank,6679,Barclays,8938,5077.02,USD,5077.02,USD,ACH,0
2024/01/25 08:35,Deutsche,3027,UBS,7159,3840.58,USD,3840.58,USD,Wire,0
2024/02/10 01:46,Deutsche,8131,Chase,4679,1516.07,USD,1516.07,USD,Wire,0
2024/02/03 13:18,UBS,7590,BNP,9264,652.28,USD,652.28,USD,ACH,0
2024/01/11 12:41,HSBC,7479,HSBC,4102,2397.13,GBP,2397.13,GBP,Wire,0
2024/01/07 03:49,Citibank,3952,Barclays,1054,5587.8,USD,5587.8,USD,ACH,0
2024/02/13 20:44,Barclays,1332,HSBC,2715,9112.23,USD,9112.23,USD,Wire,0
2024/01/21 05:37,Barclays,8966,Barclays,9945,6754.48,USD,6754.48,USD,Wire,0
2024/03/12 07:51,BNP,6556,Chase,8090,2651.8,USD,2651.8,USD,Bitcoin,0
2024/03/11 17:44,BNP,4527,Wells,7795,474.88,USD,474.88,USD,Wire,0
2024/02/23 11:10,HSBC,9002,BNP,1267,7920.59,USD,7920.59,USD,Wire,1
2024/03/28 18:10,BNP,4056,BNP,5558,10051.24,USD,10051.24,USD,Wire,0
2024/03/15 13:07,HSBC,2861,Wells,3480,4590.58,GBP,4590.58,GBP,Wire,0
2024/03/21 03:11,Chase,6763,Chase,6813,5946.74,GBP,5946.74,GBP,Wire,0
2024/03/09 18:05,Chase,3575,BNP,4486,3695.12,USD,3695.12,USD,Wire,0
2024/03/13 00:07,Deutsche,8449,Wells,7794,3114.69,USD,3114.69,USD,Credit Card,0
2024/01/19 10:18,Wells,4829,Citibank,4063,5174.79,USD,5174.79,USD,Wire,0
2024/02/11 08:35,Barclays,7343,Deutsche,9708,7564.88,USD,7564.88,USD,Wire,0
2024/02/22 09:10,Barclays,5283,Barclays,6742,3399.1,USD,3399.1,USD,ACH,0
2024/02/26 14:12,Wells,9051,Deutsche,8615,5914.01,GBP,5914.01,GBP,Wire,0
2024/02/04 06:46,Barclays,8940,Chase,1637,5629.04,EUR,5629.04,EUR,ACH,0
2024/03/06 10:57,Barclays,6637,Citibank,8780,7155.86,EUR,7155.86,EUR,Wire,0
2024/01/19 08:00,Wells,9231,Deutsche,4580,8861.28,USD,8861.28,USD,ACH,0
2024/02/03 11:29,Barclays,3041,Chase,7746,50.0,EUR,50.0,EUR,Cheque,0
2024/02/28 21:11,BNP,8242,UBS,9953,5532.56,EUR,5532.56,EUR,Credit Card,0
2024/01/06 20:03,BNP,9651,HSBC,1326,5516.09,USD,5516.09,USD,ACH,0
2024/03/30 06:05,Barclays,1962,BNP,1631,6040.04,EUR,6040.04,EUR,ACH,0
2024/01/16 12:01,BNP,6205,Wells,2997,140.8,USD,140.8,USD,Credit Card,0
2024/02/16 15:30,HSBC,1937,HSBC,8472,9639.83,USD,9639.83,USD,ACH,0
2024/01/01 10:05,Wells,9822,Citibank,8917,8726.42,EUR,8726.42,EUR,Wire,0
2024/02/16 07:30,Chase,6808,Citibank,5263,4137.59,USD,4137.59,USD,Wire,0
2024/01/09 04:01,Barclays,2288,Chase,9061,6269.11,USD,6269.11,USD,Wire,0
2024/01/17 03:04,HSBC,2338,Citibank,6605,5606.95,USD,5606.95,USD,Wire,0
2024/02/17 02:33,BNP,3250,Chase,1334,4976.27,USD,4976.27,USD,Bitcoin,0
2024/03/08 23:36,Wells,2426,Deutsche,4308,50.0,USD,50.0,USD,Wire,0
2024/02/18 19:03,Wells,9922,HSBC,2242,3232.19,USD,3232.19,USD,Cheque,0
2024/01/04 06:16,Citibank,7545,Wells,1608,14723.78,USD,14723.78,USD,Wire,0
2024/01/21 04:41,Citibank,4162,Barclays,5153,3830.58,USD,3830.58,USD,ACH,0
2024/01/20 14:44,Chase,5668,HSBC,5647,7104.7,USD,7104.7,USD,Wire,0
2024/03/31 08:52,HSBC,5751,UBS,6522,2946.25,USD,2946.25,USD,Wire,0
2024/02/19 21:12,UBS,8347,UBS,4002,4050.13,USD,4050.13,USD,ACH,0
2024/01/13 05:27,HSBC,9688,Citibank,9948,3127.64,USD,3127.64,USD,Wire,0
2024/02/08 11:23,BNP,8203,HSBC,5887,990.77,EUR,990.77,EUR,ACH,0
2024/02/26 12:05,UBS,3239,Chase,4481,5748.82,EUR,5748.82,EUR,Cheque,0
2024/01/27 12:00,Chase,4056,Citibank,6693,1486.73,USD,1486.73,USD,Bitcoin,0
2024/02/02 15:20,HSBC,1569,Citibank,3025,4223.92,EUR,4223.92,EUR,ACH,0
2024/01/31 05:38,UBS,9979,HSBC,2971,3576.53,USD,3576.53,USD,Wire,0
2024/03/28 15:43,UBS,5558,Chase,7211,50.0,GBP,50.0,GBP,Credit Card,0
2024/01/17 00:40,HSBC,3897,Barclays,2229,7924.9,USD,7924.9,USD,Credit Card,0
2024/03/27 05:24,Citibank,9134,Barclays,4063,2475.62,USD,2475.62,USD,ACH,0
2024/03/13 01:26,Citibank,2217,Chase,5990,5747.51,USD,5747.51,USD,Wire,0
2024/02/14 22:20,HSBC,4591,BNP,8004,8907.28,USD,8907.28,USD,Cash,1
2024/02/16 23:07,Deutsche,4989,Wells,8304,6569.6,USD,6569.6,USD,Wire,0
2024/03/07 15:34,Barclays,2732,Deutsche,9783,1428.28,EUR,1428.28,EUR,Wire,0
2024/02/27 08:18,Chase,9001,Barclays,3004,8138.93,USD,8138.93,USD,Wire,1
2024/03/17 23:12,Wells,2287,UBS,3854,8388.74,EUR,8388.74,EUR,Wire,0
2024/03/20 01:32,Deutsche,7012,Deutsche,7013,47840.98,USD,47840.98,USD,Wire,1
2024/02/22 16:28,Wells,9054,BNP,3481,7894.04,EUR,7894.04,EUR,Wire,0
2024/03/14 23:32,Barclays,9642,Barclays,7964,8724.91,USD,8724.91,USD,Wire,0
2024/02/23 00:12,UBS,3786,UBS,6423,4621.77,USD,4621.77,USD,Credit Card,0
2024/02/18 04:57,Chase,4007,Chase,6182,5456.9,EUR,5456.9,EUR,ACH,0
2024/02/10 22:09,Citibank,1255,HSBC,2862,2130.51,USD,2130.51,USD,Wire,0
2024/03/24 02:26,UBS,3503,Citibank,3600,4016.33,GBP,4016.33,GBP,Wire,0
2024/02/26 13:59,Barclays,7111,Wells,3131,5969.59,EUR,5969.59,EUR,Bitcoin,0
2024/02/04 02:59,Barclays,1556,Chase,7320,4003.21,USD,4003.21,USD,Wire,0
2024/01/24 00:57,Barclays,3681,Citibank,7101,6750.58,USD,6750.58,USD,Wire,0
2024/03/02 16:18,HSBC,3702,Barclays,8001,4780.99,USD,4780.99,USD,ACH,1
2024/03/17 05:01,Deutsche,5616,Deutsche,6966,4574.85,USD,4574.85,USD,Cheque,0
2024/03/26 12:59,BNP,5292,Deutsche,2443,7601.55,USD,7601.55,USD,Credit Card,0
2024/01/02 17:34,Chase,9715,BNP,9272,5861.93,EUR,5861.93,EUR,ACH,0
2024/03/02 04:12,Deutsche,6738,Citibank,1997,2562.8,USD,2562.8,USD,Wire,0
2024/02/09 11:58,Barclays,8808,UBS,7491,4550.19,USD,4550.19,USD,Wire,0
2024/02/19 05:04,Barclays,8786,UBS,6361,1732.23,USD,1732.23,USD,ACH,0
2024/01/17 21:42,HSBC,5505,UBS,7806,5866.52,GBP,5866.52,GBP,ACH,0
2024/02/16 19:56,Citibank,3696,BNP,5186,8227.12,USD,8227.12,USD,Wire,0
2024/03/17 21:59,Wells,5469,Barclays,7806,8565.01,USD,8565.01,USD,Wire,0
2024/03/22 09:43,Chase,7001,Citibank,7002,36849.26,USD,36849.26,USD,Wire,1
2024/01/30 20:36,Wells,9396,Chase,3968,7086.13,USD,7086.13,USD,Wire,0
2024/01/23 04:00,Chase,7131,Chase,6562,3307.06,USD,3307.06,USD,Cheque,0
2024/01/18 11:50,Deutsche,7006,Wells,7007,38710.41,USD,38710.41,USD,Wire,1
2024/02/03 13:50,BNP,2418,Barclays,4789,4853.47,USD,4853.47,USD,ACH,0
2024/02/01 04:28,HSBC,7086,Wells,1983,1671.74,USD,1671.74,USD,ACH,0
2024/03/21 04:32,Barclays,9580,Barclays,3006,9346.8,USD,9346.8,USD,Bitcoin,0
2024/01/18 05:39,HSBC,7005,Deutsche,7006,25054.38,USD,25054.38,USD,Wire,1
2024/01/14 08:25,UBS,8116,HSBC,9252,50.0,USD,50.0,USD,Wire,0
2024/02/16 19:50,Barclays,9773,Citibank,1182,7011.84,EUR,7011.84,EUR,Cheque,0
2024/03/26 03:12,Citibank,5036,HSBC,2106,1656.83,USD,1656.83,USD,Wire,0
2024/02/11 20:15,UBS,3839,UBS,9426,3961.51,USD,3961.51,USD,ACH,0
2024/01/16 11:53,Citibank,9994,HSBC,3076,2968.11,EUR,2968.11,EUR,Wire,0
2024/03/13 17:28,Wells,3079,Chase,2413,4247.65,USD,4247.65,USD,Wire,0
2024/01/11 03:44,HSBC,3840,Barclays,6116,478.65,EUR,478.65,EUR,Cash,0
2024/01/17 01:09,UBS,4807,Citibank,3130,7491.87,USD,7491.87,USD,Cheque,0
2024/01/06 13:30,BNP,5708,Wells,9992,1395.44,USD,1395.44,USD,ACH,0
2024/01/17 15:15,Wells,8958,UBS,5074,8330.46,USD,8330.46,USD,Wire,0
2024/01/19 19:40,Citibank,6923,Chase,3473,5084.77,EUR,5084.77,EUR,ACH,0
2024/02/09 13:30,Citibank,7428,Deutsche,5391,6787.24,USD,6787.24,USD,Wire,0
2024/02/15 14:13,Wells,2487,BNP,8004,3774.97,USD,3774.97,USD,ACH,1
2024/01/04 22:15,Barclays,8342,Wells,5720,6158.44,USD,6158.44,USD,ACH,0
2024/01/09 06:04,Deutsche,4882,BNP,3496,2566.11,USD,2566.11,USD,ACH,0
2024/02/18 14:36,Deutsche,9238,Citibank,9707,50.0,USD,50.0,USD,Wire,0
2024/02/12 06:10,HSBC,7453,UBS,7757,3058.86,USD,3058.86,USD,Wire,0
2024/03/21 11:00,Barclays,9309,UBS,2821,4291.2,EUR,4291.2,EUR,Cheque,0
2024/01/30 00:34,Deutsche,1777,Citibank,3074,4443.17,USD,4443.17,USD,Cash,0
